Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_608.jpg;0;0;1;0;99.66898;85.58753;0.003112926;56.82784;3.991589E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_676.jpg;0;0;0;0;99.66899;85.58752;0.004406672;56.82784;3.542348E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_728.jpg;0;0;0;0;99.66899;85.58751;0.004955277;56.82785;3.307435E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_785.jpg;0;0;0;0;99.669;85.58752;0.005650697;56.82785;2.536933E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_855.jpg;0;0;0;0;99.66901;85.58753;0.006337388;56.82785;2.284928E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_903.jpg;0;0;0;0;99.66901;85.58754;0.006578686;56.82785;1.941209E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_962.jpg;0;0;0;0;99.66901;85.58754;0.006815823;56.82785;1.360493E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_021.jpg;0;0;0;0;99.66901;85.58754;0.006909552;56.82785;7.153689E-07
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_079.jpg;0;0;0;0;99.66901;85.58754;0.006868526;56.82785;1.31943E-07
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_137.jpg;0;0;0;0;99.66901;85.58754;0.006702998;56.82785;-6.253225E-08
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_197.jpg;0;0;0;0;99.66901;85.58753;0.006425308;56.82785;-5.361098E-07
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_254.jpg;0;0;0;0;99.66901;85.58753;0.006049042;56.82785;-9.175565E-07
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_323.jpg;0;0;0;0;99.669;85.58752;0.005588417;56.82785;-1.0915E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_373.jpg;0;0;0;0;99.669;85.58752;0.005241937;56.82785;-1.286288E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_432.jpg;0;0;0;0;99.66899;85.58751;0.00467393;56.82785;-1.708277E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_489.jpg;0;0;0;0;99.66898;85.5875;0.004061834;56.82785;-1.787276E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_549.jpg;0;0;0;0;99.66898;85.58749;0.003420932;56.82785;-1.983523E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_607.jpg;0;0;0;0;99.66897;85.58748;0.002765515;56.82785;-2.048713E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_673.jpg;0;0;0;0;99.66897;85.58747;0.002109215;56.82785;-1.764764E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_724.jpg;0;0;0;0;99.66896;85.58746;0.001464383;56.82785;-1.850824E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_791.jpg;0;0;0;0;99.66895;85.58746;0.000842714;56.82785;-1.941861E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_841.jpg;0;0;0;0;99.66895;85.58744;0.0002548655;56.82785;-1.925856E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_899.jpg;0;0;0;0;99.66895;85.58743;-0.0002909391;56.82784;-1.747568E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_42_958.jpg;0;0.09207845;0;0;99.66953;85.58833;0.02308108;56.82765;-1.412395E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_022.jpg;0;0.2630696;0;0.0276466;99.67029;85.58949;0.05044114;56.85206;-4.816068E-05
